Code,BlockId,Title,ClassKind,DepthInKind,IsResidual,PrimaryLocation,ChapterNo,BrowserLink,iCatLink,isLeaf,noOfNonResidualChildren,Primary tabulation,Grouping1,Grouping2,Grouping3,Grouping4,Grouping5,Version:2023 Jan 05 - 22:30 UTC
XA57N0,,- - - - - - - - - Malar eminence,category,7,False,True,X,browser,iCat,True,0,False,,,,,,
XA6C41,,- - - - - - - Central cheek,category,5,False,True,X,browser,iCat,True,0,False,,,,,,
XA3ZL3,,- - - - - - - Paranasal region,category,5,False,True,X,browser,iCat,True,0,False,,,,,,
XA7207,,- - - - - - - Lower cheek,category,5,False,True,X,browser,iCat,False,2,False,,,,,,
XA0SU2,,- - - - - - - - Preauricular region,category,6,False,True,X,browser,iCat,True,0,False,,,,,,
XA8KA2,,- - - - - - - - Mandibular region,category,6,False,True,X,browser,iCat,True,0,False,,,,,,
XA3H13,,- - - - - - Nose,category,4,False,True,X,browser,iCat,False,6,False,,,,,,
XA0LR7,,- - - - - - - Root of nose,category,5,False,True,X,browser,iCat,True,0,False,,,,,,
XA5YP3,,- - - - - - - Dorsum of nose,category,5,False,True,X,browser,iCat,False,1,False,,,,,,
XA3057,,- - - - - - - - Supratip of nose,category,6,False,True,X,browser,iCat,True,0,False,,,,,,
XA9JN5,,- - - - - - - Lateral side wall of nose,category,5,False,True,X,browser,iCat,True,0,False,,,,,,
XA56T3,,- - - - - - - Tip of nose,category,5,False,True,X,browser,iCat,False,1,False,,,,,,
XA3ZG3,,- - - - - - - - Infratip lobule of nose,category,6,False,True,X,browser,iCat,True,0,False,,,,,,
XA32Q9,,- - - - - - - Ala nasi,category,5,False,True,X,browser,iCat,False,3,False,,,,,,
XA5ED7,,- - - - - - - - Alar groove,category,6,False,True,X,browser,iCat,True,0,False,,,,,,
XA7LG9,,- - - - - - - - Alar rim,category,6,False,True,X,browser,iCat,True,0,False,,,,,,
XA2TK5,,- - - - - - - - Side wall of ala nasi,category,6,False,True,X,browser,iCat,True,0,False,,,,,,
XA1B05,,- - - - - - - Nostril,category,5,False,True,X,browser,iCat,False,2,False,,,,,,
XA4S17,,- - - - - - - - Columella,category,6,False,True,X,browser,iCat,True,0,False,,,,,,
XA9YZ7,,- - - - - - - - Sill of nostril,category,6,False,True,X,browser,iCat,True,0,False,,,,,,
XA5A87,,- - - - - - Oral region,category,4,False,True,X,browser,iCat,False,3,False,,,,,,
XA1A48,,- - - - - - - Perioral region,category,5,False,True,X,browser,iCat,True,0,False,,,,,,
XA8JD4,,- - - - - - - Lip,category,5,False,True,X,browser,iCat,False,5,False,,,,,,
XA7VQ4,,- - - - - - - - Upper lip,category,6,False,True,X,browser,iCat,False,3,False,,,,,,
XA0K68,,- - - - - - - - - External upper lip,category,7,False,True,X,browser,iCat,False,2,False,,,,,,
XA5LY8,,- - - - - - - - - - Philtrum,category,8,False,True,X,browser,iCat,True,0,False,,,,,,
XA5163,,- - - - - - - - - - Nasolabial fold,category,8,False,True,X,browser,iCat,True,0,False,,,,,,
XA8RK1,,- - - - - - - - - Vermilion border of upper lip,category,7,False,True,X,browser,iCat,True,0,False,,,,,,
XA75S0,,- - - - - - - - - Vermilion of upper lip,category,7,False,True,X,browser,iCat,True,0,False,,,,,,
XA1EF8,,- - - - - - - - Labial commissure,category,6,False,True,X,browser,iCat,True,0,False,,,,,,
XA15W6,,- - - - - - - - Lower lip,category,6,False,True,X,browser,iCat,False,3,False,,,,,,
XA5VD0,,- - - - - - - - - External lower lip,category,7,False,True,X,browser,iCat,True,0,False,,,,,,
XA9TK2,,- - - - - - - - - Vermilion border of lower lip,category,7,False,True,X,browser,iCat,True,0,False,,,,,,
XA7H02,,- - - - - - - - - Vermilion of lower lip,category,7,False,True,X,browser,iCat,True,0,False,,,,,,
XA1BP2,,- - - - - - - - Inner aspect of lip,category,6,False,True,X,browser,iCat,False,1,False,,,,,,
XA3141,,- - - - - - - - - Frenulum of lip,category,7,False,True,X,browser,iCat,True,0,False,,,,,,
XA3K27,,- - - - - - - - External lip,category,6,False,True,X,browser,iCat,True,0,False,,,,,,
XA2C62,,- - - - - - - Chin,category,5,False,True,X,browser,iCat,True,0,False,,,,,,
XA04T9,,- - - - - - Skin of nose,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
XA7AA6,,- - - - Neck,category,2,False,True,X,browser,iCat,False,3,False,,,,,,
XA4QS6,,- - - - - Front of neck,category,3,False,True,X,browser,iCat,False,2,False,,,,,,
XA1NS6,,- - - - - - Anterior triangle of neck,category,4,False,True,X,browser,iCat,False,3,False,,,,,,
XA5TZ1,,- - - - - - - Submental region,category,5,False,True,X,browser,iCat,True,0,False,,,,,,
XA0MP5,,- - - - - - - Submandibular region,category,5,False,True,X,browser,iCat,True,0,False,,,,,,
XA8RA2,,- - - - - - - Suprasternal notch,category,5,False,True,X,browser,iCat,True,0,False,,,,,,
XA9DQ5,,- - - - - - Supraclavicular region,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
XA2ZF0,,- - - - - Side of neck,category,3,False,True,X,browser,iCat,False,1,False,,,,,,
XA45K8,,- - - - - - Posterior triangle of neck,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
XA1M78,,- - - - - Nape of neck,category,3,False,True,X,browser,iCat,True,0,False,,,,,,
XA3FR3,,- - - Trunk,category,1,False,True,X,browser,iCat,False,4,False,,,,,,
XA4QH7,,- - - - Upper trunk,category,2,False,True,X,browser,iCat,False,2,False,,,,,,
XA5D93,,- - - - - Thorax,category,3,False,True,X,browser,iCat,False,3,False,,,,,,
XA55T2,,- - - - - - Chest wall,category,4,False,True,X,browser,iCat,False,2,False,,,,,,
XA00R3,,- - - - - - - Anterior thoracic region,category,5,False,True,X,browser,iCat,False,2,False,,,,,,
XA8ML7,,- - - - - - - - Upper anterior thoracic region,category,6,False,True,X,browser,iCat,False,3,False,,,,,,
XA4MN6,,- - - - - - - - - Clavicular region,category,7,False,True,X,browser,iCat,True,0,False,,,,,,
XA6M63,,- - - - - - - - - Infraclavicular region,category,7,False,True,X,browser,iCat,True,0,False,,,,,,
XA5MS8,,- - - - - - - - - Presternal region,category,7,False,True,X,browser,iCat,True,0,False,,,,,,
XA7GU3,,- - - - - - - - Lower anterior thoracic region,category,6,False,True,X,browser,iCat,True,0,False,,,,,,
XA7884,,- - - - - - - Lateral thoracic region,category,5,False,True,X,browser,iCat,False,2,False,,,,,,
XA9RL9,,- - - - - - - - Upper lateral thoracic region,category,6,False,True,X,browser,iCat,False,2,False,,,,,,
XA0XL3,,- - - - - - - - - Anterolateral upper thoracic region,category,7,False,True,X,browser,iCat,True,0,False,,,,,,
XA5C28,,- - - - - - - - - Posterolateral upper thoracic region,category,7,False,True,X,browser,iCat,True,0,False,,,,,,
XA9MN4,,- - - - - - - - Lower lateral thoracic region,category,6,False,True,X,browser,iCat,False,2,False,,,,,,
XA3266,,- - - - - - - - - Anterolateral lower thoracic region,category,7,False,True,X,browser,iCat,True,0,False,,,,,,
XA7MS4,,- - - - - - - - - Posterolateral lower thoracic region,category,7,False,True,X,browser,iCat,True,0,False,,,,,,
XA10L7,,- - - - - - Upper back,category,4,False,True,X,browser,iCat,False,5,False,,,,,,
XA3PG8,,- - - - - - - Suprascapular region,category,5,False,True,X,browser,iCat,True,0,False,,,,,,
XA3WD7,,- - - - - - - Scapular region,category,5,False,True,X,browser,iCat,True,0,False,,,,,,
XA9LN5,,- - - - - - - Interscapular region,category,5,False,True,X,browser,iCat,True,0,False,,,,,,
XA8NK1,,- - - - - - - Infrascapular region,category,5,False,True,X,browser,iCat,True,0,False,,,,,,
XA6RF2,,- - - - - - - Lower thoracic paraspinal region,category,5,False,True,X,browser,iCat,True,0,False,,,,,,
XA8EK1,,- - - - - - Skin of thorax,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
XA12C1,,- - - - - Breast,category,3,False,True,X,browser,iCat,False,6,False,,,,,,
XA1NS5,,- - - - - - Upper half of breast,category,4,False,True,X,browser,iCat,False,3,False,,,,,,
XA3LS6,,- - - - - - - Upper inner quadrant of breast,category,5,False,True,X,browser,iCat,True,0,False,,,,,,
XA2Q54,,- - - - - - - Upper outer quadrant of breast,category,5,False,True,X,browser,iCat,True,0,False,,,,,,
XA3PG5,,- - - - - - - Axillary tail of breast,category,5,False,True,X,browser,iCat,True,0,False,,,,,,
XA0US1,,- - - - - - Central portion of breast,category,4,False,True,X,browser,iCat,False,3,False,,,,,,
XA2JK3,,- - - - - - - Areola,category,5,False,True,X,browser,iCat,True,0,False,,,,,,
XA85A1,,- - - - - - - Lactiferous ducts,category,5,False,True,X,browser,iCat,True,0,False,,,,,,
XA5MC5,,- - - - - - - Nipple,category,5,False,True,X,browser,iCat,True,0,False,,,,,,
XA3UY3,,- - - - - - Lower half of breast,category,4,False,True,X,browser,iCat,False,2,False,,,,,,
XA0VX8,,- - - - - - - Lower inner quadrant of breast,category,5,False,True,X,browser,iCat,True,0,False,,,,,,
XA94U2,,- - - - - - - Lower outer quadrant of breast,category,5,False,True,X,browser,iCat,True,0,False,,,,,,
XA9CM2,,- - - - - - Lateral half of breast,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
XA3JH6,,- - - - - - Medial half of breast,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
XA0T50,,- - - - - - Inframammary flexure,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
XA6CY1,,- - - - Lower trunk,category,2,False,True,X,browser,iCat,False,2,False,,,,,,
XA6GV0,,- - - - - Abdomen,category,3,False,True,X,browser,iCat,False,5,False,,,,,,
XA0U66,,- - - - - - Upper abdomen,category,4,False,True,X,browser,iCat,False,2,False,,,,,,
XA8ZL8,,- - - - - - - Epigastrium,category,5,False,True,X,browser,iCat,True,0,False,,,,,,
XA3TD4,,- - - - - - - Hypochondrium,category,5,False,True,X,browser,iCat,True,0,False,,,,,,
XA1LM1,,- - - - - - Periumbilical region,category,4,False,True,X,browser,iCat,False,1,False,,,,,,
XA3MT8,,- - - - - - - Umbilicus,category,5,False,True,X,browser,iCat,True,0,False,,,,,,
XA1DN2,,- - - - - - Lateral lumbar region,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
XA4TC0,,- - - - - - Lower abdomen,category,4,False,True,X,browser,iCat,False,2,False,,,,,,
XA6N20,,- - - - - - - Hypogastrium,category,5,False,True,X,browser,iCat,True,0,False,,,,,,
XA0NH8,,- - - - - - - Iliac region,category,5,False,True,X,browser,iCat,True,0,False,,,,,,
XA3KX0,,- - - - - - Abdominal wall,category,4,False,True,X,browser,iCat,False,1,False,,,,,,
XA4SN6,,- - - - - - - Anterior abdominal wall,category,5,False,True,X,browser,iCat,True,0,False,,,,,,
XA25R8,,- - - - - Lumbosacral region,category,3,False,True,X,browser,iCat,False,2,False,,,,,,
XA6ZR2,,- - - - - - Mid back,category,4,False,True,X,browser,iCat,False,2,False,,,,,,
XA7ZW8,,- - - - - - - Lumbar paraspinal region,category,5,False,True,X,browser,iCat,True,0,False,,,,,,
XA8FK6,,- - - - - - - Posterior lumbar region,category,5,False,True,X,browser,iCat,True,0,False,,,,,,
XA9ET2,,- - - - - - Lower back,category,4,False,True,X,browser,iCat,False,2,False,,,,,,
XA6DS1,,- - - - - - - Coccygeal area,category,5,False,True,X,browser,iCat,True,0,False,,,,,,
XA2UC8,,- - - - - - - Sacral region,category,5,False,True,X,browser,iCat,False,1,False,,,,,,
XA4L23,,- - - - - - - - Sacrococcygeal region,category,6,False,True,X,browser,iCat,True,0,False,,,,,,
XA2P90,,- - - - Back,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
XA8HA7,,- - - - Anogenital region,category,2,False,True,X,browser,iCat,False,3,False,,,,,,
XA5FG3,,- - - - - Genital region,category,3,False,True,X,browser,iCat,False,2,False,,,,,,
XA9PG6,,- - - - - - Female external genitalia,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
XA1AK8,,- - - - - - Male external genitalia,category,4,False,True,X,browser,iCat,False,1,False,,,,,,
XA8MT4,,- - - - - - - Scrotum,category,5,False,True,X,browser,iCat,True,0,False,,,,,,
XA9PX3,,- - - - - Perigenital region,category,3,False,True,X,browser,iCat,False,3,False,,,,,,
XA0LF4,,- - - - - - Suprapubic area,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
XA10Z0,,- - - - - - Mons pubis,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
XA2XG2,,- - - - - - Inguinocrural fold,category,4,False,True,X,browser,iCat,False,1,False,,,,,,
XA00B4,,- - - - - - - Inguinal canal,category,5,False,True,X,browser,iCat,True,0,False,,,,,,
XA4B34,,- - - - - Perianal region,category,3,False,True,X,browser,iCat,False,2,False,,,,,,
XA53N9,,- - - - - - Perineum,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
XA2F27,,- - - - - - Intergluteal cleft,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
XA6AS2,,- - - Extremities,category,1,False,True,X,browser,iCat,False,2,False,,,,,,
XA4BA8,,- - - - Upper extremity,category,2,False,True,X,browser,iCat,False,8,False,,,,,,
XA2ND5,,- - - - - Shoulder,category,3,False,True,X,browser,iCat,False,3,False,,,,,,
XA3PZ3,,- - - - - - Anterior surface of shoulder,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
XA5BU5,,- - - - - - Apex of shoulder,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
XA34G7,,- - - - - - Posterior surface of shoulder,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
XA17J1,,- - - - - Axilla,category,3,False,True,X,browser,iCat,False,3,False,,,,,,
XA41A1,,- - - - - - Anterior axillary fold,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
XA86E8,,- - - - - - Apex of axilla,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
XA2RY5,,- - - - - - Posterior axillary fold,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
XA6809,,- - - - - Upper arm,category,3,False,True,X,browser,iCat,False,4,False,,,,,,
XA22Q1,,- - - - - - Anterior surface of upper arm,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
XA2W33,,- - - - - - Lateral surface of upper arm,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
XA5TK8,,- - - - - - Posterior surface of upper arm,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
XA3J41,,- - - - - - Medial surface of upper arm,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
XA9FF8,,- - - - - Elbow,category,3,False,True,X,browser,iCat,False,4,False,,,,,,
XA9NE6,,- - - - - - Antecubital fossa,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
XA6599,,- - - - - - Lateral condylar surface of elbow,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
XA3RT8,,- - - - - - Elbow tip,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
XA4983,,- - - - - - Medial condylar surface of elbow,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
XA7WB0,,- - - - - Forearm,category,3,False,True,X,browser,iCat,False,4,False,,,,,,
XA8ZL6,,- - - - - - Volar surface of forearm,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
XA1VA2,,- - - - - - Lateral surface of forearm,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
XA8WH0,,- - - - - - Dorsal surface of forearm,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
XA2Q46,,- - - - - - Medial surface of forearm,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
XA2J63,,- - - - - Wrist,category,3,False,True,X,browser,iCat,False,4,False,,,,,,
XA6AR5,,- - - - - - Volar surface of wrist,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
XA3LK1,,- - - - - - Radial border of wrist,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
XA0SH5,,- - - - - - Dorsal surface of wrist,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
XA0J47,,- - - - - - Ulnar border of wrist,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
XA5R12,,- - - - - Hand,category,3,False,True,X,browser,iCat,False,5,False,,,,,,
XA30Z6,,- - - - - - Dorsum of hand,category,4,False,True,X,browser,iCat,False,1,False,,,,,,
XA3T43,,- - - - - - - Knuckles,category,5,False,True,X,browser,iCat,True,0,False,,,,,,
XA65Z3,,- - - - - - Interdigital web space of hand,category,4,False,True,X,browser,iCat,False,4,False,,,,,,
XA1BR6,,- - - - - - - First interdigital web space of hand,category,5,False,True,X,browser,iCat,True,0,False,,,,,,
XA5PY9,,- - - - - - - Second interdigital web space of hand,category,5,False,True,X,browser,iCat,True,0,False,,,,,,
XA4012,,- - - - - - - Third interdigital web space of hand,category,5,False,True,X,browser,iCat,True,0,False,,,,,,
XA3WG2,,- - - - - - - Fourth interdigital web space of hand,category,5,False,True,X,browser,iCat,True,0,False,,,,,,
XA3NY8,,- - - - - - Palm of hand,category,4,False,True,X,browser,iCat,False,3,False,,,,,,
XA3FJ0,,- - - - - - - Proximal palm,category,5,False,True,X,browser,iCat,False,2,False,,,,,,
XA2JN4,,- - - - - - - - Thenar eminence,category,6,False,True,X,browser,iCat,True,0,False,,,,,,
XA5TQ4,,- - - - - - - - Hypothenar eminence,category,6,False,True,X,browser,iCat,True,0,False,,,,,,
XA50E4,,- - - - - - - Central palm,category,5,False,True,X,browser,iCat,True,0,False,,,,,,
XA00D7,,- - - - - - - Distal palm,category,5,False,True,X,browser,iCat,True,0,False,,,,,,
XA2593,,- - - - - - Fingers and thumb,category,4,False,True,X,browser,iCat,False,7,False,,,,,,
XA8DJ6,,- - - - - - - Thumb,category,5,False,True,X,browser,iCat,False,4,False,,,,,,
XA0RL8,,- - - - - - - - Perionychium of thumb,category,6,False,True,X,browser,iCat,False,4,False,,,,,,
XA13E9,,- - - - - - - - - Proximal nailfold of thumb,category,7,False,True,X,browser,iCat,True,0,False,,,,,,
XA20L7,,- - - - - - - - - Eponychium of thumb,category,7,False,True,X,browser,iCat,True,0,False,,,,,,
XA4GD7,,- - - - - - - - - Lateral nailfold of thumb,category,7,False,True,X,browser,iCat,True,0,False,,,,,,
XA63L0,,- - - - - - - - - Hyponychium of thumb,category,7,False,True,X,browser,iCat,True,0,False,,,,,,
XA5PD5,,- - - - - - - - Thumbnail,category,6,False,True,X,browser,iCat,False,3,False,,,,,,
XA6DM1,,- - - - - - - - - Lunula of thumb,category,7,False,True,X,browser,iCat,True,0,False,,,,,,
XA9N39,,- - - - - - - - - Nail bed of thumb,category,7,False,True,X,browser,iCat,True,0,False,,,,,,
XA5V24,,- - - - - - - - - Nail plate of thumb,category,7,False,True,X,browser,iCat,True,0,False,,,,,,
XA5ZV0,,- - - - - - - - Pad of thumb,category,6,False,True,X,browser,iCat,True,0,False,,,,,,
XA76N2,,- - - - - - - - Dorsum of thumb,category,6,False,True,X,browser,iCat,True,0,False,,,,,,
XA6NZ0,,- - - - - - - Index finger,category,5,False,True,X,browser,iCat,False,3,False,,,,,,
XA6YH1,,- - - - - - - - Perionychium of index finger,category,6,False,True,X,browser,iCat,False,2,False,,,,,,
XA90K8,,- - - - - - - - - Eponychium of index finger,category,7,False,True,X,browser,iCat,True,0,False,,,,,,
XA2UG0,,- - - - - - - - - Hyponychium of index finger,category,7,False,True,X,browser,iCat,True,0,False,,,,,,
XA40D9,,- - - - - - - - Index fingernail,category,6,False,True,X,browser,iCat,False,3,False,,,,,,
XA1GS3,,- - - - - - - - - Lunula of index finger,category,7,False,True,X,browser,iCat,True,0,False,,,,,,
XA1SB3,,- - - - - - - - - Nail bed of index finger,category,7,False,True,X,browser,iCat,True,0,False,,,,,,
XA2XE0,,- - - - - - - - - Nail plate of index finger,category,7,False,True,X,browser,iCat,True,0,False,,,,,,
XA6TA9,,- - - - - - - - Pad of index finger,category,6,False,True,X,browser,iCat,True,0,False,,,,,,
XA0Y38,,- - - - - - - Middle finger,category,5,False,True,X,browser,iCat,False,3,False,,,,,,
XA1FY2,,- - - - - - - - Perionychium of middle finger,category,6,False,True,X,browser,iCat,False,4,False,,,,,,
XA8YE5,,- - - - - - - - - Proximal nail fold of middle finger,category,7,False,True,X,browser,iCat,True,0,False,,,,,,
XA13L6,,- - - - - - - - - Eponychium of middle finger,category,7,False,True,X,browser,iCat,True,0,False,,,,,,
XA2N38,,- - - - - - - - - Lateral nail fold of middle finger,category,7,False,True,X,browser,iCat,True,0,False,,,,,,
XA8KX8,,- - - - - - - - - Hyponychium of middle finger,category,7,False,True,X,browser,iCat,True,0,False,,,,,,
XA9YZ9,,- - - - - - - - Middle fingernail,category,6,False,True,X,browser,iCat,False,3,False,,,,,,
XA8VS0,,- - - - - - - - - Lunula of middle finger,category,7,False,True,X,browser,iCat,True,0,False,,,,,,
XA2A53,,- - - - - - - - - Nail bed of middle finger,category,7,False,True,X,browser,iCat,True,0,False,,,,,,
XA10T8,,- - - - - - - - - Nail plate of middle finger,category,7,False,True,X,browser,iCat,True,0,False,,,,,,
XA79X0,,- - - - - - - - Pad of middle finger,category,6,False,True,X,browser,iCat,True,0,False,,,,,,
XA06X8,,- - - - - - - Ring finger,category,5,False,True,X,browser,iCat,False,3,False,,,,,,
XA7K11,,- - - - - - - - Perionychium of ring finger,category,6,False,True,X,browser,iCat,False,4,False,,,,,,
XA1F61,,- - - - - - - - - Proximal nail fold of ring finger,category,7,False,True,X,browser,iCat,True,0,False,,,,,,
XA8L06,,- - - - - - - - - Eponychium of ring finger,category,7,False,True,X,browser,iCat,True,0,False,,,,,,
XA3HG9,,- - - - - - - - - Lateral nail fold of ring finger,category,7,False,True,X,browser,iCat,True,0,False,,,,,,
XA1W89,,- - - - - - - - - Hyponychium of ring finger,category,7,False,True,X,browser,iCat,True,0,False,,,,,,
XA6Y59,,- - - - - - - - Ring fingernail,category,6,False,True,X,browser,iCat,False,3,False,,,,,,
XA4P58,,- - - - - - - - - Lunula of ring finger,category,7,False,True,X,browser,iCat,True,0,False,,,,,,
XA3MW5,,- - - - - - - - - Nail bed of ring finger,category,7,False,True,X,browser,iCat,True,0,False,,,,,,
XA3PS0,,- - - - - - - - - Nail plate of ring finger,category,7,False,True,X,browser,iCat,True,0,False,,,,,,
XA6C72,,- - - - - - - - Pad of ring finger,category,6,False,True,X,browser,iCat,True,0,False,,,,,,
XA5EN3,,- - - - - - - Little finger,category,5,False,True,X,browser,iCat,False,3,False,,,,,,
XA89P0,,- - - - - - - - Perionychium of little finger,category,6,False,True,X,browser,iCat,False,4,False,,,,,,
XA4KU5,,- - - - - - - - - Proximal nail fold of little finger,category,7,False,True,X,browser,iCat,True,0,False,,,,,,
XA2AV8,,- - - - - - - - - Eponychium of little finger,category,7,False,True,X,browser,iCat,True,0,False,,,,,,
XA3LC5,,- - - - - - - - - Lateral nail fold of little finger,category,7,False,True,X,browser,iCat,True,0,False,,,,,,
XA1C10,,- - - - - - - - - Hyponychium of little finger,category,7,False,True,X,browser,iCat,True,0,False,,,,,,
XA4WN3,,- - - - - - - - Pad of little finger,category,6,False,True,X,browser,iCat,True,0,False,,,,,,
XA29K9,,- - - - - - - - Little fingernail,category,6,False,True,X,browser,iCat,False,3,False,,,,,,
XA3R66,,- - - - - - - - - Lunula of little finger,category,7,False,True,X,browser,iCat,True,0,False,,,,,,
XA6HB9,,- - - - - - - - - Nail bed of little finger,category,7,False,True,X,browser,iCat,True,0,False,,,,,,
XA4A79,,- - - - - - - - - Nail plate of little finger,category,7,False,True,X,browser,iCat,True,0,False,,,,,,
XA4HZ3,,- - - - - - - Side of finger,category,5,False,True,X,browser,iCat,True,0,False,,,,,,
XA7GT9,,- - - - - - - Tips of fingers,category,5,False,True,X,browser,iCat,False,4,False,,,,,,
XA41X5,,- - - - - - - - Tip of index finger,category,6,False,True,X,browser,iCat,True,0,False,,,,,,
XA9Y99,,- - - - - - - - Tip of middle finger,category,6,False,True,X,browser,iCat,True,0,False,,,,,,
XA91S7,,- - - - - - - - Tip of ring finger,category,6,False,True,X,browser,iCat,True,0,False,,,,,,
XA8QW7,,- - - - - - - - Tip of little finger,category,6,False,True,X,browser,iCat,True,0,False,,,,,,
XA0EH9,,- - - - - - Fingernails,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
XA66R9,,- - - - - Skin of elbow,category,3,False,True,X,browser,iCat,True,0,False,,,,,,
XA45A6,,- - - - Lower extremity,category,2,False,True,X,browser,iCat,False,6,False,,,,,,
XA3VA7,,- - - - - Buttock,category,3,False,True,X,browser,iCat,False,1,False,,,,,,
XA5UE3,,- - - - - - Gluteal fold,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
XA5S78,,- - - - - Thigh,category,3,False,True,X,browser,iCat,False,4,False,,,,,,
XA98B3,,- - - - - - Anterior surface of thigh,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
XA8RH9,,- - - - - - Lateral surface of thigh,category,4,False,True,X,browser,iCat,False,1,False,,,,,,
XA4TQ2,,- - - - - - - Trochanteric region,category,5,False,True,X,browser,iCat,True,0,False,,,,,,
XA0183,,- - - - - - Posterior surface of thigh,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
XA1YQ6,,- - - - - - Medial surface of thigh,category,4,False,True,X,browser,iCat,False,1,False,,,,,,
XA9ZB4,,- - - - - - - Upper medial surface of thigh,category,5,False,True,X,browser,iCat,True,0,False,,,,,,
XA8KL5,,- - - - - Knee,category,3,False,True,X,browser,iCat,False,4,False,,,,,,
XA9L17,,- - - - - - Patellar region,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
XA77E9,,- - - - - - Lateral surface of knee,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
XA9S09,,- - - - - - Medial surface of knee,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
XA4DM3,,- - - - - - Popliteal fossa,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
XA3YG1,,- - - - - Lower leg,category,3,False,True,X,browser,iCat,False,4,False,,,,,,
XA33X4,,- - - - - - Anterior surface of lower leg,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
XA4K86,,- - - - - - Calf,category,4,False,True,X,browser,iCat,False,3,False,,,,,,
XA4RR4,,- - - - - - - Lateral surface of lower leg,category,5,False,True,X,browser,iCat,True,0,False,,,,,,
XA0LQ2,,- - - - - - - Posterior surface of lower leg,category,5,False,True,X,browser,iCat,True,0,False,,,,,,
XA15P0,,- - - - - - - Medial surface of lower leg,category,5,False,True,X,browser,iCat,True,0,False,,,,,,
XA5U49,,- - - - - - Distal lower leg,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
XA90X0,,- - - - - - Proximal lower leg,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
XA67V4,,- - - - - Ankle,category,3,False,True,X,browser,iCat,False,4,False,,,,,,
XA2V14,,- - - - - - Anterior surface of ankle,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
XA7AM4,,- - - - - - Lateral surface of ankle,category,4,False,True,X,browser,iCat,False,2,False,,,,,,
XA1D83,,- - - - - - - Lateral supramalleolar region,category,5,False,True,X,browser,iCat,True,0,False,,,,,,
XA41K4,,- - - - - - - Lateral retromalleolar region,category,5,False,True,X,browser,iCat,True,0,False,,,,,,
XA7P78,,- - - - - - Medial surface of ankle,category,4,False,True,X,browser,iCat,False,2,False,,,,,,
XA87M9,,- - - - - - - Medial supramalleolar region,category,5,False,True,X,browser,iCat,True,0,False,,,,,,
XA1SM7,,- - - - - - - Medial retromalleolar region,category,5,False,True,X,browser,iCat,True,0,False,,,,,,
XA6AP4,,- - - - - - Posterior surface of ankle,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
XA47V8,,- - - - - Foot,category,3,False,True,X,browser,iCat,False,6,False,,,,,,
XA99M7,,- - - - - - Hindfoot,category,4,False,True,X,browser,iCat,False,1,False,,,,,,
XA5HK0,,- - - - - - - Heel,category,5,False,True,X,browser,iCat,False,4,False,,,,,,
